video_id,file_path,duration,frame_rate,resolution,motion_score,motion_variance,motion_tag,mood_tag,semantic_tags,formal_tags,emotional_tags,material_tags,dominant_colors,semantic_caption,ai_description
1080p_1_prores_scene_002,/Volumes/CORSAIR/SCENES/1080p_1_prores_scene_002_hap.mov,4.33,30.0,1280x720,68.373,0.0,dynamic,warm,"bench, eating, group, human, ice_cream, image, sitting, standing, window","dynamic, open_space, perceptual_motion, sitting_posture, standing_posture, warm_lighting","contentment, joy, relaxation, social_interaction","clothing, food, glass, wood","#827b5c, #282724, #d8d0c2",a group of people eating ice cream | two men sitting on a bench in front of an open window | a group of people standing in front of an image | a man sits in front of two men,"A lively setting filled with individuals enjoying frozen treats, two companions sharing space on a public bench near an open window, a collective observing something with interest, and a solitary man in the company of a pair. The environment pulsates with the energy of movement and interaction. The overall emotional resonance is one of relaxation and contentment, illuminated by a warm and inviting light, likely from a setting indicative of late afternoon hours."
RJ6A0432_prores_scene_001,/Volumes/CORSAIR/SCENES/RJ6A0432_prores_scene_001_hap.mov,10.93,23.976023976023978,1920x1080,19.971,89.862,active,warm,"group, human, microphone, room, television","background, blur, foreground, midground, warm_lighting","engagement, event","beard, blond_hair, moustache","#22120c, #564443, #918f94",a man is standing in front of his television | blurred image of a man with blond hair | a man with microphone in front of him | a person is standing in front of an image | a black and white image of an empty room | a man with beard and moustache performs in front of an audience,"Blond man standing, holding a microphone, in a warmly lit room with an audience in the background."
57569951279__5884A82E-84F1-4266-9EE2-75E995B83A56_prores_scene_002,/Volumes/CORSAIR/SCENES/57569951279__5884A82E-84F1-4266-9EE2-75E995B83A56_prores_scene_002_hap.mov,10.78,29.97002997002997,1080x1920,3.041,0.915,still,cool,"airplane, cool_lighting, dancing, dark, group, low_light, monochrome, sky","composition, contrast, layering, photograph, texture","energy, mystery, serenity, tranquility","absence_of_color, lighting, low_light, shadows","#000210, #010528, #000002",a black and white image of an airplane flying in the sky | a group of people dancing in the dark | a black and white image of an image | a blue light shines in the dark night sky,"The photograph captures a tranquil scene with an airplane gliding through the sky in the upper area, exuding a sense of motion despite the image's stillness. Below, the shadowy figures of people are locked in an energetic dance in a dimly lit environment, creating a stark contrast with the airplane above. Separating these two vignettes is what appears to be a black and white image within the image, ambiguous in content. A solitary blue light pierces the darkness of the night sky, adding a cool, serene ambiance to the otherwise dark setting."
TST_7644_prores_scene_001,/Volumes/CORSAIR/SCENES/TST_7644_prores_scene_001_hap.mov,9.83,23.976023976023978,1920x1080,5.864,0.706,moderate,warm,"dim, human, indistinct, monochrome, shadow, silhouette","hands_on_knees, head_bowed, standing","contemplative, mysterious, solemn","indoor, low_light, textured_clothes","#070908, #d3d3cd, #56544e",a man in black and white standing in the dark | a man in the dark with his head down and his hands on his knees | a person in the shadow of another person,"A silhouetted man clad in monochrome stands in a dimly lit space, head bowed, hands resting on knees, near the faint outline of another's shadow."
IMG_1942_prores_scene_001,/Volumes/CORSAIR/SCENES/IMG_1942_prores_scene_001_hap.mov,7.01,29.97002997002997,3840x2160,32.242,85.627,dynamic,warm,"bicycles, cart, elephant, enclosed_vehicle, group, leisure, motion, outdoors, riding, sidewalk, sunny, transportation, warm_lighting","bikes, enclosed_space, group_activity, living_transport, mixed_transport_modes, motion, open_cart, warm_lighting","adventurous, content, excitement, joyful, relaxed","automobile_glass, elephant_skin, metal_bikes, wooden_cart","#222524, #b4afa1, #5e5d47",a group of people riding in an open cart | a group of people riding bikes on the sidewalk | a group of people riding in an enclosed vehicle | a group of people riding on the back of an elephant,"A vibrant and animated scene unfolds with several clusters of people engaged in various modes of transport. One group enjoys a leisurely ride in an open cart, feeling the air around them. Nearby, individuals pedal bicycles along a sidewalk, their movements synchronous and fluid. Another cadre is seen within the comfort of an enclosed vehicle, only partially visible through the windows. To the side, a majestic elephant moves steadily, carrying a group on its back, the gentle giant's pace offering a contrast to the smaller vehicles. The overall motion is dynamic, with each group displaying a different rhythm of travel. Warm sunlight bathes the entire scene, casting soft shadows and highlighting the convivial, yet calm atmosphere. The setting is awash with warm hues, reflecting the light and enhancing the sense of movement."
IMG_6397_prores_scene_002,/Volumes/CORSAIR/SCENES/IMG_6397_prores_scene_002_hap.mov,4.54,29.97002997002997,720x1280,4.326,0.0,still,cool,"dance, dj, group, interior, screen","central, illumination, silhouettes, strobe_lights","energetic, vibrant","light, shadow","#030009, #ab0ce0, #240045",a group of people dancing in the dark with lights and strobes | a group of people standing in front of an illuminated screen | dj set up in the middle of a dance floor | symbiosis of a group of people in the image,"A group of silhouetted figures dance amidst strobe lights, while others observe from in front of a bright screen; a DJ presides over the scene."
Arthur Russell â Soon-To-Be Innocent Fun (1985)_prores_scene_009,/Volumes/CORSAIR/SCENES/Arthur Russell â Soon-To-Be Innocent Fun (1985)_prores_scene_009_hap.mov,6.05,23.976023976023978,480x268,44.762,201.143,dynamic,warm,"close_up, iphone, monochrome, object_focus, portrait","close-up_perception, foreground_focus, monochrome, soft_lighting","contemplative, intimacy, warm_lighting","facial_details, screen_glow, soft_lighting","#b6b2af, #1a1b19, #61625d",a black and white picture of someone's face | a close-up of the screen of an iphone | a close up of someone's face | a black and white image of an object in the foreground,"A close-up grayscale portrait of an individual's contemplative expression. Adjacent, a close-up of an iPhone screen illuminated with vibrant icons. Beside this, another close shot capturing the intimate details of a different person's face. Lastly, a monochrome focused object stands prominently against a blurred backdrop. The scene is marked by a sense of movement, perhaps the subtle shifting expressions or the flickering screen light. Overall, the warmth is suggested not by color, but through the impression of soft lighting imbuing the scene with a certain emotional closeness."
Piano Day 1998_prores_scene_008,/Volumes/CORSAIR/SCENES/Piano Day 1998_prores_scene_008_hap.mov,9.09,29.97002997002997,704x480,51.74,29.084,dynamic,warm,"doorway, empty, group, loading, moving, standing, truck","dynamic, spatial_layout","busy, transitional, warm_lighting","belongings, street, truck","#6e6c66, #1b1d19, #e5e3e2",people loading a moving truck with people inside | a man is seen standing in the door of his moving truck | a group of people standing in front of an empty moving truck | a man is standing in front of an open doorway,"Individuals busily placing items into a moving truck, a man pauses at the truck's entrance, people gather before an unfilled vehicle, another man awaits by an open door."
IMG_4595_scene_001,/Volumes/CORSAIR/SCENES/IMG_4595_scene_001_hap.mov,6.32,24.0,480x480,36.62,239.894,dynamic,warm,"foreground, group, tree, wall, white_wall","composition, contrast, foreground_interest, simplicity","calmness, serenity, warm_lighting","fabric_clothing, tree_bark, tree_leaves, wall_paint","#473520, #efddba, #aa8c66",a group of people standing in front of an empty wall | three people standing in front of a white wall | a tree in the foreground of the image,"A small, diverse group of individuals stands in a relaxed pose in front of a large, unadorned white wall. The wall appears clean and serves as a blank backdrop, contrasting vividly with the warmer tones of the people's clothing and skin. In the immediate foreground, a solitary tree is present, its branches and leaves gently swaying, adding a dynamic touch to an otherwise static scene. The lighting is soft and diffusely warm, casting subtle shadows and contributing to an inviting atmosphere."
IMG_1188_prores_scene_001,/Volumes/CORSAIR/SCENES/IMG_1188_prores_scene_001_hap.mov,9.01,29.97002997002997,1080x1920,9.809,1.36,moderate,warm,"dancer, gathering, group, illumination, interior","background_structure, central_composition, foreground_activity, warm_lighting","convivial, cozy, inviting, vibrant","light, texture","#51130a, #1a0402, #d6785d",a group of people standing in front of an illuminated structure | a group of people standing in front of an illuminated dance floor | a group of people standing in front of an image | a dancer in the middle of the image,"A group of people is assembled in front of an inviting dance floor that glows with warm hues, casting a cozy ambience on the scene. In the center of the frame, a dancer exhibits a posture full of life, suggesting motion mid-performance. The play of light on the surroundings lends a vibrant and convivial atmosphere to the gathering, enhancing the moderate dynamic of the scene."
